ProductID,SellerID,Date,TotalSales,SalesLast7Days,SalesPrevious7Days,SalesLast30Days,SalesGrowthRate,Revenue,AvgDailySales,Price,CategoryID,CategoryName,CurrentStock,ProductAgeDays,Month,Week,DayOfWeek,DaysSinceLastSale,TargetNext7Days
3537,470,2026-02-22,54,1,0,2,0.0,51246.0,0.26,949.0,1,Clothing,191,-135,2,8,6,5,0
3537,470,2026-03-01,54,0,1,2,-1.0,51246.0,0.25,949.0,1,Clothing,191,-128,3,9,6,12,5
3537,470,2026-03-08,59,5,0,6,0.0,55991.0,0.26,949.0,1,Clothing,191,-121,3,10,6,3,0
3537,470,2026-03-15,59,0,5,6,-1.0,55991.0,0.25,949.0,1,Clothing,191,-114,3,11,6,10,0
3537,470,2026-03-22,59,0,0,5,0.0,55991.0,0.25,949.0,1,Clothing,191,-107,3,12,6,17,4
3537,470,2026-03-29,63,4,0,9,0.0,59787.0,0.26,949.0,1,Clothing,191,-100,3,13,6,5,5
3537,470,2026-04-05,68,5,4,9,0.25,64532.0,0.27,949.0,1,Clothing,191,-93,4,14,6,5,4
3537,470,2026-04-12,72,4,5,13,-0.2,68328.0,0.28,949.0,1,Clothing,191,-86,4,15,6,5,5
3537,470,2026-04-19,77,5,4,18,0.25,73073.0,0.29,949.0,1,Clothing,191,-79,4,16,6,6,0
3537,470,2026-04-26,77,0,5,14,-1.0,73073.0,0.28,949.0,1,Clothing,191,-72,4,17,6,13,5
3537,470,2026-05-03,82,5,0,14,0.0,77818.0,0.29,949.0,1,Clothing,191,-65,5,18,6,4,5
3537,470,2026-05-10,87,5,5,15,0.0,82563.0,0.3,949.0,1,Clothing,191,-58,5,19,6,1,0
3537,470,2026-05-17,87,0,5,10,-1.0,82563.0,0.29,949.0,1,Clothing,191,-51,5,20,6,8,0
3537,470,2026-05-24,87,0,0,10,0.0,82563.0,0.29,949.0,1,Clothing,191,-44,5,21,6,15,0
3537,470,2026-05-31,87,0,0,5,0.0,82563.0,0.28,949.0,1,Clothing,191,-37,5,22,6,22,0
3537,470,2026-06-07,87,0,0,5,0.0,82563.0,0.28,949.0,1,Clothing,191,-30,6,23,6,29,0
3537,470,2026-06-14,87,0,0,0,0.0,82563.0,0.27,949.0,1,Clothing,191,-23,6,24,6,36,0
3537,470,2026-06-21,87,0,0,0,0.0,82563.0,0.26,949.0,1,Clothing,191,-16,6,25,6,43,1
666,470,2025-07-27,1,1,0,1,0.0,1149.0,1.0,1149.0,16,Kitchen & Dining,146,-345,7,30,6,0,0
666,470,2025-08-03,1,1,0,1,0.0,1149.0,0.12,1149.0,16,Kitchen & Dining,146,-338,8,31,6,7,0
666,470,2025-08-10,1,0,1,1,-1.0,1149.0,0.07,1149.0,16,Kitchen & Dining,146,-331,8,32,6,14,0
666,470,2025-08-17,1,0,0,1,0.0,1149.0,0.05,1149.0,16,Kitchen & Dining,146,-324,8,33,6,21,0
666,470,2025-08-24,1,0,0,1,0.0,1149.0,0.03,1149.0,16,Kitchen & Dining,146,-317,8,34,6,28,7
666,470,2025-08-31,8,7,0,7,0.0,9192.0,0.22,1149.0,16,Kitchen & Dining,146,-310,8,35,6,0,5
666,470,2025-09-07,13,7,5,12,0.4,14937.0,0.3,1149.0,16,Kitchen & Dining,146,-303,9,36,6,1,8
666,470,2025-09-14,21,8,7,20,0.143,24129.0,0.42,1149.0,16,Kitchen & Dining,146,-296,9,37,6,2,0
666,470,2025-09-21,21,0,8,20,-1.0,24129.0,0.37,1149.0,16,Kitchen & Dining,146,-289,9,38,6,9,0
666,470,2025-09-28,21,0,0,15,0.0,24129.0,0.33,1149.0,16,Kitchen & Dining,146,-282,9,39,6,16,5
666,470,2025-10-05,26,5,0,14,0.0,29874.0,0.37,1149.0,16,Kitchen & Dining,146,-275,10,40,6,6,3
666,470,2025-10-12,29,3,5,12,-0.4,33321.0,0.37,1149.0,16,Kitchen & Dining,146,-268,10,41,6,1,0
666,470,2025-10-19,29,0,3,8,-1.0,33321.0,0.34,1149.0,16,Kitchen & Dining,146,-261,10,42,6,8,9
666,470,2025-10-26,38,9,0,17,0.0,43662.0,0.41,1149.0,16,Kitchen & Dining,146,-254,10,43,6,3,0
666,470,2025-11-02,38,0,9,12,-1.0,43662.0,0.38,1149.0,16,Kitchen & Dining,146,-247,11,44,6,10,0
666,470,2025-11-09,38,0,0,12,0.0,43662.0,0.36,1149.0,16,Kitchen & Dining,146,-240,11,45,6,17,0
666,470,2025-11-16,38,0,0,9,0.0,43662.0,0.34,1149.0,16,Kitchen & Dining,146,-233,11,46,6,24,3
666,470,2025-11-23,41,3,0,3,0.0,47109.0,0.34,1149.0,16,Kitchen & Dining,146,-226,11,47,6,5,0
666,470,2025-11-30,41,0,3,3,-1.0,47109.0,0.32,1149.0,16,Kitchen & Dining,146,-219,11,48,6,12,3
666,470,2025-12-07,44,3,0,6,0.0,50556.0,0.33,1149.0,16,Kitchen & Dining,146,-212,12,49,6,3,0
666,470,2025-12-14,44,0,3,6,-1.0,50556.0,0.31,1149.0,16,Kitchen & Dining,146,-205,12,50,6,10,1
666,470,2025-12-21,45,1,0,4,0.0,51705.0,0.3,1149.0,16,Kitchen & Dining,146,-198,12,51,6,6,0
666,470,2025-12-28,45,0,1,4,-1.0,51705.0,0.29,1149.0,16,Kitchen & Dining,146,-191,12,52,6,13,2
666,470,2026-01-04,47,2,0,3,0.0,54003.0,0.29,1149.0,16,Kitchen & Dining,146,-184,1,1,6,4,0
666,470,2026-01-11,47,0,2,3,-1.0,54003.0,0.28,1149.0,16,Kitchen & Dining,146,-177,1,2,6,11,1
666,470,2026-01-18,48,1,0,3,0.0,55152.0,0.27,1149.0,16,Kitchen & Dining,146,-170,1,3,6,3,2
666,470,2026-01-25,50,2,1,5,1.0,57450.0,0.27,1149.0,16,Kitchen & Dining,146,-163,1,4,6,3,0
666,470,2026-02-01,50,0,2,3,-1.0,57450.0,0.26,1149.0,16,Kitchen & Dining,146,-156,2,5,6,10,1
666,470,2026-02-08,51,1,0,4,0.0,58599.0,0.26,1149.0,16,Kitchen & Dining,146,-149,2,6,6,3,0
666,470,2026-02-15,51,0,1,3,-1.0,58599.0,0.25,1149.0,16,Kitchen & Dining,146,-142,2,7,6,10,2
666,470,2026-02-22,53,2,0,3,0.0,60897.0,0.25,1149.0,16,Kitchen & Dining,146,-135,2,8,6,5,0
666,470,2026-03-01,53,0,2,3,-1.0,60897.0,0.24,1149.0,16,Kitchen & Dining,146,-128,3,9,6,12,8
666,470,2026-03-08,61,8,0,10,0.0,70089.0,0.27,1149.0,16,Kitchen & Dining,146,-121,3,10,6,3,0
666,470,2026-03-15,61,0,8,10,-1.0,70089.0,0.26,1149.0,16,Kitchen & Dining,146,-114,3,11,6,10,0
666,470,2026-03-22,61,0,0,8,0.0,70089.0,0.26,1149.0,16,Kitchen & Dining,146,-107,3,12,6,17,5
666,470,2026-03-29,66,5,0,13,0.0,75834.0,0.27,1149.0,16,Kitchen & Dining,146,-100,3,13,6,5,1
666,470,2026-04-05,67,1,5,6,-0.8,76983.0,0.26,1149.0,16,Kitchen & Dining,146,-93,4,14,6,5,1
666,470,2026-04-12,68,1,1,7,0.0,78132.0,0.26,1149.0,16,Kitchen & Dining,146,-86,4,15,6,5,0
666,470,2026-04-19,68,0,1,7,-1.0,78132.0,0.25,1149.0,16,Kitchen & Dining,146,-79,4,16,6,12,0
666,470,2026-04-26,68,0,0,2,0.0,78132.0,0.25,1149.0,16,Kitchen & Dining,146,-72,4,17,6,19,3
666,470,2026-05-03,71,3,0,4,0.0,81579.0,0.25,1149.0,16,Kitchen & Dining,146,-65,5,18,6,4,4
666,470,2026-05-10,75,4,3,7,0.333,86175.0,0.26,1149.0,16,Kitchen & Dining,146,-58,5,19,6,1,2
666,470,2026-05-17,77,2,4,9,-0.5,88473.0,0.26,1149.0,16,Kitchen & Dining,146,-51,5,20,6,4,0
666,470,2026-05-24,77,0,2,9,-1.0,88473.0,0.25,1149.0,16,Kitchen & Dining,146,-44,5,21,6,11,0
666,470,2026-05-31,77,0,0,6,0.0,88473.0,0.25,1149.0,16,Kitchen & Dining,146,-37,5,22,6,18,0
666,470,2026-06-07,77,0,0,6,0.0,88473.0,0.24,1149.0,16,Kitchen & Dining,146,-30,6,23,6,25,0
666,470,2026-06-14,77,0,0,0,0.0,88473.0,0.24,1149.0,16,Kitchen & Dining,146,-23,6,24,6,32,1
1020,470,2025-07-27,5,5,0,5,0.0,1050.0,5.0,210.0,1,Clothing,117,-345,7,30,6,0,0
1020,470,2025-08-03,5,5,0,5,0.0,1050.0,0.62,210.0,1,Clothing,117,-338,8,31,6,7,0
1020,470,2025-08-10,5,0,5,5,-1.0,1050.0,0.33,210.0,1,Clothing,117,-331,8,32,6,14,0
1020,470,2025-08-17,5,0,0,5,0.0,1050.0,0.23,210.0,1,Clothing,117,-324,8,33,6,21,0
1020,470,2025-08-24,5,0,0,5,0.0,1050.0,0.17,210.0,1,Clothing,117,-317,8,34,6,28,12
1020,470,2025-08-31,17,12,0,12,0.0,3570.0,0.47,210.0,1,Clothing,117,-310,8,35,6,0,3
1020,470,2025-09-07,20,7,8,15,-0.125,4200.0,0.47,210.0,1,Clothing,117,-303,9,36,6,4,6
1020,470,2025-09-14,26,6,7,21,-0.143,5460.0,0.52,210.0,1,Clothing,117,-296,9,37,6,2,0
1020,470,2025-09-21,26,0,6,21,-1.0,5460.0,0.46,210.0,1,Clothing,117,-289,9,38,6,9,0
1020,470,2025-09-28,26,0,0,13,0.0,5460.0,0.41,210.0,1,Clothing,117,-282,9,39,6,16,0
1020,470,2025-10-05,26,0,0,6,0.0,5460.0,0.37,210.0,1,Clothing,117,-275,10,40,6,23,0
1020,470,2025-10-12,26,0,0,5,0.0,5460.0,0.33,210.0,1,Clothing,117,-268,10,41,6,30,0
1020,470,2025-10-19,26,0,0,0,0.0,5460.0,0.31,210.0,1,Clothing,117,-261,10,42,6,37,10
1020,470,2025-10-26,36,10,0,10,0.0,7560.0,0.39,210.0,1,Clothing,117,-254,10,43,6,3,0
1020,470,2025-11-02,36,0,10,10,-1.0,7560.0,0.36,210.0,1,Clothing,117,-247,11,44,6,10,0
1020,470,2025-11-09,36,0,0,10,0.0,7560.0,0.34,210.0,1,Clothing,117,-240,11,45,6,17,0
1020,470,2025-11-16,36,0,0,10,0.0,7560.0,0.32,210.0,1,Clothing,117,-233,11,46,6,24,2
1020,470,2025-11-23,38,2,0,2,0.0,7980.0,0.32,210.0,1,Clothing,117,-226,11,47,6,5,0
1020,470,2025-11-30,38,0,2,2,-1.0,7980.0,0.3,210.0,1,Clothing,117,-219,11,48,6,12,5
1020,470,2025-12-07,43,5,0,7,0.0,9030.0,0.32,210.0,1,Clothing,117,-212,12,49,6,3,0
1020,470,2025-12-14,43,0,5,7,-1.0,9030.0,0.3,210.0,1,Clothing,117,-205,12,50,6,10,2
1020,470,2025-12-21,45,2,0,7,0.0,9450.0,0.3,210.0,1,Clothing,117,-198,12,51,6,6,0
1020,470,2025-12-28,45,0,2,7,-1.0,9450.0,0.29,210.0,1,Clothing,117,-191,12,52,6,13,0
1020,470,2026-01-04,45,0,0,2,0.0,9450.0,0.28,210.0,1,Clothing,117,-184,1,1,6,20,0
1020,470,2026-01-11,45,0,0,2,0.0,9450.0,0.27,210.0,1,Clothing,117,-177,1,2,6,27,0
1020,470,2026-01-18,45,0,0,0,0.0,9450.0,0.26,210.0,1,Clothing,117,-170,1,3,6,34,4
1020,470,2026-01-25,49,4,0,4,0.0,10290.0,0.27,210.0,1,Clothing,117,-163,1,4,6,3,0
1020,470,2026-02-01,49,0,4,4,-1.0,10290.0,0.26,210.0,1,Clothing,117,-156,2,5,6,10,1
1020,470,2026-02-08,50,1,0,5,0.0,10500.0,0.25,210.0,1,Clothing,117,-149,2,6,6,3,0
1020,470,2026-02-15,50,0,1,5,-1.0,10500.0,0.25,210.0,1,Clothing,117,-142,2,7,6,10,0
1020,470,2026-02-22,50,0,0,1,0.0,10500.0,0.24,210.0,1,Clothing,117,-135,2,8,6,17,0
1020,470,2026-03-01,50,0,0,1,0.0,10500.0,0.23,210.0,1,Clothing,117,-128,3,9,6,24,8
1020,470,2026-03-08,58,8,0,8,0.0,12180.0,0.26,210.0,1,Clothing,117,-121,3,10,6,3,1
1020,470,2026-03-15,59,1,8,9,-0.875,12390.0,0.25,210.0,1,Clothing,117,-114,3,11,6,4,0
1020,470,2026-03-22,59,0,1,9,-1.0,12390.0,0.25,210.0,1,Clothing,117,-107,3,12,6,11,0
1020,470,2026-03-29,59,0,0,9,0.0,12390.0,0.24,210.0,1,Clothing,117,-100,3,13,6,18,3
1020,470,2026-04-05,62,3,0,4,0.0,13020.0,0.25,210.0,1,Clothing,117,-93,4,14,6,5,2
1020,470,2026-04-12,64,2,3,5,-0.333,13440.0,0.25,210.0,1,Clothing,117,-86,4,15,6,5,0
1020,470,2026-04-19,64,0,2,5,-1.0,13440.0,0.24,210.0,1,Clothing,117,-79,4,16,6,12,0
1020,470,2026-04-26,64,0,0,5,0.0,13440.0,0.23,210.0,1,Clothing,117,-72,4,17,6,19,2
1020,470,2026-05-03,66,2,0,4,0.0,13860.0,0.23,210.0,1,Clothing,117,-65,5,18,6,4,2
1020,470,2026-05-10,68,2,2,4,0.0,14280.0,0.24,210.0,1,Clothing,117,-58,5,19,6,1,4
1020,470,2026-05-17,72,4,2,8,1.0,15120.0,0.24,210.0,1,Clothing,117,-51,5,20,6,4,0
1020,470,2026-05-24,72,0,4,8,-1.0,15120.0,0.24,210.0,1,Clothing,117,-44,5,21,6,11,0
1020,470,2026-05-31,72,0,0,6,0.0,15120.0,0.23,210.0,1,Clothing,117,-37,5,22,6,18,1
1020,470,2026-06-07,73,1,0,7,0.0,15330.0,0.23,210.0,1,Clothing,117,-30,6,23,6,3,0
1020,470,2026-06-14,73,0,1,1,-1.0,15330.0,0.23,210.0,1,Clothing,117,-23,6,24,6,10,4
3921,206,2025-07-27,4,4,0,4,0.0,2000.0,4.0,500.0,18,Computers,199,-345,7,30,6,0,0
3921,206,2025-08-03,4,4,0,4,0.0,2000.0,0.5,500.0,18,Computers,199,-338,8,31,6,7,7
3921,206,2025-08-10,11,7,4,11,0.75,5500.0,0.73,500.0,18,Computers,199,-331,8,32,6,0,0
3921,206,2025-08-17,11,3,4,11,-0.25,5500.0,0.5,500.0,18,Computers,199,-324,8,33,6,7,0
3921,206,2025-08-24,11,0,3,11,-1.0,5500.0,0.38,500.0,18,Computers,199,-317,8,34,6,14,0
3921,206,2025-08-31,11,0,0,7,0.0,5500.0,0.31,500.0,18,Computers,199,-310,8,35,6,21,3
3921,206,2025-09-07,14,3,0,10,0.0,7000.0,0.33,500.0,18,Computers,199,-303,9,36,6,0,0
3921,206,2025-09-14,14,3,0,3,0.0,7000.0,0.28,500.0,18,Computers,199,-296,9,37,6,7,4
3921,206,2025-09-21,18,4,3,7,0.333,9000.0,0.32,500.0,18,Computers,199,-289,9,38,6,5,2
3921,206,2025-09-28,20,2,4,9,-0.5,10000.0,0.31,500.0,18,Computers,199,-282,9,39,6,0,1
3921,206,2025-10-05,21,3,0,10,0.0,10500.0,0.3,500.0,18,Computers,199,-275,10,40,6,4,4
3921,206,2025-10-12,25,4,3,11,0.333,12500.0,0.32,500.0,18,Computers,199,-268,10,41,6,2,2
3921,206,2025-10-19,27,2,4,9,-0.5,13500.0,0.32,500.0,18,Computers,199,-261,10,42,6,5,1
3921,206,2025-10-26,28,1,2,10,-0.5,14000.0,0.3,500.0,18,Computers,199,-254,10,43,6,5,0
3921,206,2025-11-02,28,0,1,7,-1.0,14000.0,0.28,500.0,18,Computers,199,-247,11,44,6,12,0
3921,206,2025-11-09,28,0,0,7,0.0,14000.0,0.26,500.0,18,Computers,199,-240,11,45,6,19,0
3921,206,2025-11-16,28,0,0,1,0.0,14000.0,0.25,500.0,18,Computers,199,-233,11,46,6,26,5
3921,206,2025-11-23,33,5,0,5,0.0,16500.0,0.28,500.0,18,Computers,199,-226,11,47,6,2,0
3921,206,2025-11-30,33,0,5,5,-1.0,16500.0,0.26,500.0,18,Computers,199,-219,11,48,6,9,0
3921,206,2025-12-07,33,0,0,5,0.0,16500.0,0.25,500.0,18,Computers,199,-212,12,49,6,16,0
3921,206,2025-12-14,33,0,0,5,0.0,16500.0,0.23,500.0,18,Computers,199,-205,12,50,6,23,5
3921,206,2025-12-21,38,5,0,10,0.0,19000.0,0.26,500.0,18,Computers,199,-198,12,51,6,1,5
3921,206,2025-12-28,43,5,5,10,0.0,21500.0,0.28,500.0,18,Computers,199,-191,12,52,6,6,10
3921,206,2026-01-04,53,10,5,20,1.0,26500.0,0.33,500.0,18,Computers,199,-184,1,1,6,3,0
3921,206,2026-01-11,53,0,10,20,-1.0,26500.0,0.31,500.0,18,Computers,199,-177,1,2,6,10,0
3921,206,2026-01-18,53,0,0,20,0.0,26500.0,0.3,500.0,18,Computers,199,-170,1,3,6,17,0
3921,206,2026-01-25,53,0,0,10,0.0,26500.0,0.29,500.0,18,Computers,199,-163,1,4,6,24,0
3921,206,2026-02-01,53,0,0,0,0.0,26500.0,0.28,500.0,18,Computers,199,-156,2,5,6,31,5
3921,206,2026-02-08,58,5,0,5,0.0,29000.0,0.29,500.0,18,Computers,199,-149,2,6,6,5,0
3921,206,2026-02-15,58,0,5,5,-1.0,29000.0,0.28,500.0,18,Computers,199,-142,2,7,6,12,0
3921,206,2026-02-22,58,0,0,5,0.0,29000.0,0.27,500.0,18,Computers,199,-135,2,8,6,19,2
3921,206,2026-03-01,60,2,0,7,0.0,30000.0,0.28,500.0,18,Computers,199,-128,3,9,6,3,0
3921,206,2026-03-08,60,0,2,2,-1.0,30000.0,0.27,500.0,18,Computers,199,-121,3,10,6,10,0
3921,206,2026-03-15,60,0,0,2,0.0,30000.0,0.26,500.0,18,Computers,199,-114,3,11,6,17,0
3921,206,2026-03-22,60,0,0,2,0.0,30000.0,0.25,500.0,18,Computers,199,-107,3,12,6,24,5
3921,206,2026-03-29,65,5,0,5,0.0,32500.0,0.26,500.0,18,Computers,199,-100,3,13,6,1,0
3921,206,2026-04-05,65,0,5,5,-1.0,32500.0,0.26,500.0,18,Computers,199,-93,4,14,6,8,3
3921,206,2026-04-12,68,3,0,8,0.0,34000.0,0.26,500.0,18,Computers,199,-86,4,15,6,4,1
3921,206,2026-04-19,69,1,3,9,-0.667,34500.0,0.26,500.0,18,Computers,199,-79,4,16,6,0,1
3921,206,2026-04-26,70,2,0,10,0.0,35000.0,0.26,500.0,18,Computers,199,-72,4,17,6,2,0
3921,206,2026-05-03,70,0,2,5,-1.0,35000.0,0.25,500.0,18,Computers,199,-65,5,18,6,9,3
3921,206,2026-05-10,73,3,0,5,0.0,36500.0,0.25,500.0,18,Computers,199,-58,5,19,6,4,0
3921,206,2026-05-17,73,0,3,5,-1.0,36500.0,0.25,500.0,18,Computers,199,-51,5,20,6,11,1
3921,206,2026-05-24,74,1,0,5,0.0,37000.0,0.25,500.0,18,Computers,199,-44,5,21,6,6,4
3921,206,2026-05-31,78,4,1,8,3.0,39000.0,0.25,500.0,18,Computers,199,-37,5,22,6,1,4
3921,206,2026-06-07,82,4,4,9,0.0,41000.0,0.26,500.0,18,Computers,199,-30,6,23,6,4,4
3921,206,2026-06-14,86,4,4,13,0.0,43000.0,0.27,500.0,18,Computers,199,-23,6,24,6,2,4
3921,206,2026-06-21,90,4,4,16,0.0,45000.0,0.27,500.0,18,Computers,199,-16,6,25,6,0,0
794,486,2025-07-27,4,4,0,4,0.0,5996.0,4.0,1499.0,10,Baby Care,190,-345,7,30,6,0,0
794,486,2025-08-03,4,4,0,4,0.0,5996.0,0.5,1499.0,10,Baby Care,190,-338,8,31,6,7,3
794,486,2025-08-10,7,3,4,7,-0.25,10493.0,0.47,1499.0,10,Baby Care,190,-331,8,32,6,2,0
794,486,2025-08-17,7,0,3,7,-1.0,10493.0,0.32,1499.0,10,Baby Care,190,-324,8,33,6,9,5
794,486,2025-08-24,12,5,0,12,0.0,17988.0,0.41,1499.0,10,Baby Care,190,-317,8,34,6,1,0
794,486,2025-08-31,12,0,5,8,-1.0,17988.0,0.33,1499.0,10,Baby Care,190,-310,8,35,6,8,0
794,486,2025-09-07,12,0,0,8,0.0,17988.0,0.28,1499.0,10,Baby Care,190,-303,9,36,6,15,0
794,486,2025-09-14,12,0,0,5,0.0,17988.0,0.24,1499.0,10,Baby Care,190,-296,9,37,6,22,0
794,486,2025-09-21,12,0,0,5,0.0,17988.0,0.21,1499.0,10,Baby Care,190,-289,9,38,6,29,0
794,486,2025-09-28,12,0,0,0,0.0,17988.0,0.19,1499.0,10,Baby Care,190,-282,9,39,6,36,1
794,486,2025-10-05,13,1,0,1,0.0,19487.0,0.18,1499.0,10,Baby Care,190,-275,10,40,6,1,4
794,486,2025-10-12,17,4,1,5,3.0,25483.0,0.22,1499.0,10,Baby Care,190,-268,10,41,6,1,0
794,486,2025-10-19,17,0,4,5,-1.0,25483.0,0.2,1499.0,10,Baby Care,190,-261,10,42,6,8,5
794,486,2025-10-26,22,5,0,10,0.0,32978.0,0.24,1499.0,10,Baby Care,190,-254,10,43,6,6,4
794,486,2025-11-02,26,4,5,14,-0.2,38974.0,0.26,1499.0,10,Baby Care,190,-247,11,44,6,6,3
794,486,2025-11-09,29,3,4,16,-0.25,43471.0,0.27,1499.0,10,Baby Care,190,-240,11,45,6,0,0
794,486,2025-11-16,29,3,0,12,0.0,43471.0,0.26,1499.0,10,Baby Care,190,-233,11,46,6,7,0
794,486,2025-11-23,29,0,3,7,-1.0,43471.0,0.24,1499.0,10,Baby Care,190,-226,11,47,6,14,0
794,486,2025-11-30,29,0,0,3,0.0,43471.0,0.23,1499.0,10,Baby Care,190,-219,11,48,6,21,3
794,486,2025-12-07,32,3,0,6,0.0,47968.0,0.24,1499.0,10,Baby Care,190,-212,12,49,6,1,0
794,486,2025-12-14,32,0,3,3,-1.0,47968.0,0.23,1499.0,10,Baby Care,190,-205,12,50,6,8,4
794,486,2025-12-21,36,4,0,7,0.0,53964.0,0.24,1499.0,10,Baby Care,190,-198,12,51,6,6,0
794,486,2025-12-28,36,0,4,7,-1.0,53964.0,0.23,1499.0,10,Baby Care,190,-191,12,52,6,13,4
794,486,2026-01-04,40,4,0,11,0.0,59960.0,0.25,1499.0,10,Baby Care,190,-184,1,1,6,6,5
794,486,2026-01-11,45,5,4,13,0.25,67455.0,0.27,1499.0,10,Baby Care,190,-177,1,2,6,4,8
794,486,2026-01-18,53,8,5,17,0.6,79447.0,0.3,1499.0,10,Baby Care,190,-170,1,3,6,0,0
794,486,2026-01-25,53,8,0,17,0.0,79447.0,0.29,1499.0,10,Baby Care,190,-163,1,4,6,7,5
794,486,2026-02-01,58,5,8,18,-0.375,86942.0,0.31,1499.0,10,Baby Care,190,-156,2,5,6,6,0
794,486,2026-02-08,58,0,5,13,-1.0,86942.0,0.29,1499.0,10,Baby Care,190,-149,2,6,6,13,8
794,486,2026-02-15,66,8,0,21,0.0,98934.0,0.32,1499.0,10,Baby Care,190,-142,2,7,6,2,6
794,486,2026-02-22,72,6,8,19,-0.25,107928.0,0.34,1499.0,10,Baby Care,190,-135,2,8,6,0,3
794,486,2026-03-01,75,5,4,17,0.25,112425.0,0.34,1499.0,10,Baby Care,190,-128,3,9,6,6,4
794,486,2026-03-08,79,4,5,21,-0.2,118421.0,0.35,1499.0,10,Baby Care,190,-121,3,10,6,3,0
794,486,2026-03-15,79,0,4,21,-1.0,118421.0,0.34,1499.0,10,Baby Care,190,-114,3,11,6,10,0
794,486,2026-03-22,79,0,0,9,0.0,118421.0,0.33,1499.0,10,Baby Care,190,-107,3,12,6,17,0
794,486,2026-03-29,79,0,0,4,0.0,118421.0,0.32,1499.0,10,Baby Care,190,-100,3,13,6,24,0
794,486,2026-04-05,79,0,0,0,0.0,118421.0,0.31,1499.0,10,Baby Care,190,-93,4,14,6,31,0
794,486,2026-04-12,79,0,0,0,0.0,118421.0,0.3,1499.0,10,Baby Care,190,-86,4,15,6,38,0
794,486,2026-04-19,79,0,0,0,0.0,118421.0,0.3,1499.0,10,Baby Care,190,-79,4,16,6,45,2
794,486,2026-04-26,81,2,0,2,0.0,121419.0,0.3,1499.0,10,Baby Care,190,-72,4,17,6,4,5
794,486,2026-05-03,86,5,2,7,1.5,128914.0,0.31,1499.0,10,Baby Care,190,-65,5,18,6,2,3
794,486,2026-05-10,89,3,5,10,-0.4,133411.0,0.31,1499.0,10,Baby Care,190,-58,5,19,6,2,0
794,486,2026-05-17,89,0,3,10,-1.0,133411.0,0.3,1499.0,10,Baby Care,190,-51,5,20,6,9,0
794,486,2026-05-24,89,0,0,8,0.0,133411.0,0.29,1499.0,10,Baby Care,190,-44,5,21,6,16,0
794,486,2026-05-31,89,0,0,8,0.0,133411.0,0.29,1499.0,10,Baby Care,190,-37,5,22,6,23,0
794,486,2026-06-07,89,0,0,3,0.0,133411.0,0.28,1499.0,10,Baby Care,190,-30,6,23,6,30,2
3191,486,2025-07-27,2,2,0,2,0.0,1298.0,2.0,649.0,1,Clothing,194,-345,7,30,6,0,0
3191,486,2025-08-03,2,2,0,2,0.0,1298.0,0.25,649.0,1,Clothing,194,-338,8,31,6,7,1
3191,486,2025-08-10,3,1,2,3,-0.5,1947.0,0.2,649.0,1,Clothing,194,-331,8,32,6,2,0
3191,486,2025-08-17,3,0,1,3,-1.0,1947.0,0.14,649.0,1,Clothing,194,-324,8,33,6,9,5
3191,486,2025-08-24,8,5,0,8,0.0,5192.0,0.28,649.0,1,Clothing,194,-317,8,34,6,1,0
3191,486,2025-08-31,8,0,5,6,-1.0,5192.0,0.22,649.0,1,Clothing,194,-310,8,35,6,8,0
3191,486,2025-09-07,8,0,0,6,0.0,5192.0,0.19,649.0,1,Clothing,194,-303,9,36,6,15,0
3191,486,2025-09-14,8,0,0,5,0.0,5192.0,0.16,649.0,1,Clothing,194,-296,9,37,6,22,0
3191,486,2025-09-21,8,0,0,5,0.0,5192.0,0.14,649.0,1,Clothing,194,-289,9,38,6,29,0
3191,486,2025-09-28,8,0,0,0,0.0,5192.0,0.12,649.0,1,Clothing,194,-282,9,39,6,36,0
3191,486,2025-10-05,8,0,0,0,0.0,5192.0,0.11,649.0,1,Clothing,194,-275,10,40,6,43,4
3191,486,2025-10-12,12,4,0,4,0.0,7788.0,0.15,649.0,1,Clothing,194,-268,10,41,6,1,0
3191,486,2025-10-19,12,0,4,4,-1.0,7788.0,0.14,649.0,1,Clothing,194,-261,10,42,6,8,2
3191,486,2025-10-26,14,2,0,6,0.0,9086.0,0.15,649.0,1,Clothing,194,-254,10,43,6,6,1
3191,486,2025-11-02,15,1,2,7,-0.5,9735.0,0.15,649.0,1,Clothing,194,-247,11,44,6,6,2
3191,486,2025-11-09,17,2,1,9,1.0,11033.0,0.16,649.0,1,Clothing,194,-240,11,45,6,0,0
3191,486,2025-11-16,17,2,0,5,0.0,11033.0,0.15,649.0,1,Clothing,194,-233,11,46,6,7,0
3191,486,2025-11-23,17,0,2,3,-1.0,11033.0,0.14,649.0,1,Clothing,194,-226,11,47,6,14,0
3191,486,2025-11-30,17,0,0,2,0.0,11033.0,0.13,649.0,1,Clothing,194,-219,11,48,6,21,4
3191,486,2025-12-07,21,4,0,6,0.0,13629.0,0.16,649.0,1,Clothing,194,-212,12,49,6,1,0
3191,486,2025-12-14,21,0,4,4,-1.0,13629.0,0.15,649.0,1,Clothing,194,-205,12,50,6,8,0
3191,486,2025-12-21,21,0,0,4,0.0,13629.0,0.14,649.0,1,Clothing,194,-198,12,51,6,15,0
3191,486,2025-12-28,21,0,0,4,0.0,13629.0,0.14,649.0,1,Clothing,194,-191,12,52,6,22,3
